Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp196,Male,21,Yes,english and spanish ,spanish,english,english,No,,,Yes,Yes,united states ,descuento,descuento,1,precio ,precio,precio,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp197,Male,22,Yes,english and spanish,spanish,english and spanish,english and spanish,No,,,Yes,No,,descuento,descuento,1,compra,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp198,Male,20,Yes,"English, Spanish",Spanish,"Spanish, English","Spanish, English",Yes,"K-8, highschool, college",15,Yes,Yes,"United States, 20 years",descuento,descuento,1,precio,precio,precio,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp199,Male,28,Yes,"Spanish, English, Italian",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, Middle, and High School",12+ years,No,Yes,The United Kingdom for a week,descuento,descuento,1,reducir,reducir,reducir,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp150,Male,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,No,Yes,USA for about a year.,descuento,descuento,2,gasto,gasto,gasto,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp151,Female,32,Yes,English and Spanish,spanish,spanish,spanish,Yes,high school,5 years,No,Yes,"United States, I live here now",descuento,descuento,2,oferta,oferta,oferta,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp152,Female,26,Yes,English Spanish ,English Spanish ,English Spanish,English Spanish,Yes,High school college,2 semesters,Yes,No,,descuento,descuento,2,Compra uno coje el otro gratis,comprar,comprar,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp153,Male,26,Yes,"English, Spanish",Spanish,Spanish,Spanish,Yes,"Middle, high school, college",10 years,Yes,No,,descuento,descuento,2,Ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp154,Male,19,Yes,"English, Spanish ",2,,,Yes,high school,2 semesters,Yes,Yes,"Nevada, 10 years",descuento,descuento,2,comida,comida,comida,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp155,Male,23,Yes,"English, Spanish, and French.",Spanish,Spanish and English,Spanish and English,No,,,No,No,,descuento,descuento,2,liquidacion,liquidacion,liquidacioon,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp156,Female,28,Yes,"spanish, English, little French",spanish/english,spanish/english,spanish/english,Yes,elementary,2,No,No,,descuento,descuento,2,abrigo,abrigo,abrigo,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp157,Female,31,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,elementary school throughout college,96 semesters/16 years,No,Yes,"USA... I still live here, so almost 10 years",descuento,descuento,2,precio,precio,precio,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp158,Female,24,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,No,,descuento,descuento,2,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp159,Female,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,"Elementary, Middle School, High School, College",14 years,Yes,Yes,United States; I live here,descuento,descuento,2,porcentaje,porcentaje,porcentaje,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp160,Female,19,Yes,Spanish and English ,Spanish/ English,Spanish/ English,Spanish / English,Yes,High School,2,No,No,,descuento,descuento,2,Dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp161,Female,21,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,high school,7,No,Yes,USA all my life,descuento,descuento,2,compras,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp162,Male,22,Yes,"spanish, english",1,2,2,No,,,Yes,Yes,"mexico, 3 months",descuento,descuento,2,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp163,Female,25,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,descuento,descuento,2,salvar,salvar,salvar,verb,NA,NA,save?,B,r2_sp_b9,discount,Span
sp164,Female,22,Yes,"English, Spanish ","English, Spanish ","English, Spanish ","English, Spanish ",Yes,high scool,4-Aug,No,No,,descuento,descuento,2,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp165,Male,22,Yes,English and Spanish,Spanish + English,English + Spanish,English + Spanish,Yes,"elementary, middle and high school","24 semesters/ (2 semesters per year until graduation, 12 grades)",Yes,No,,descuento,descuento,2,calle,calle,calle,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp166,Male,22,Yes,English and Spanish,Spanish,Spanish,Spanish and English,Yes,When I started going to school,17 (regular school classes),No,No,,descuento,descuento,2,ahorros,ahorro,ahorro,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp167,Female,25,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,Elementary to college,My whole life.,No,No,,descuento,descuento,2,rebaja,rebaja,rebaja,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp168,Female,28,Yes,"English, Spanish",Spanish,"Spanish, English","Spanish, English",Yes,high school,4,Yes,No,,descuento,descuento,2,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp169,Female,22,Yes,English and Spanish,2,2,2,No,,,Yes,Yes,US and 3/4 of my life,descuento,descuento,2,reducir,reducir,reducir,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp170,Female,19,Yes,English and Spanish,Spanish,English,English,Yes,High School ,2,Yes,Yes,"The U.S., I live there.",descuento,descuento,2,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp171,Female,28,Yes,"Spanish, English",Spanish,Spanish/English,Spanish/English,Yes,High School,2,No,No,,descuento,descuento,2,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp172,Female,29,Yes,Spanish and English,2,2,2,Yes,Elementary to college,4,Yes,No,,descuento,descuento,2,deduccion,deduccion,deduccioon,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp173,Female,22,Yes,2,Spanish/english,Spanish/english,spanish/english,Yes,Highschool and college,15,Yes,Yes,"America, 22 years",descuento,descuento,2,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp174,Male,22,Yes,"English, Spanish",Spanish/English,English/Spanish,English/Spanish,Yes,Highschool and College,1 semester every 2 years,Yes,No,,descuento,descuento,2,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp175,Female,35,Yes,"english, spanish",spanish,"english, spanish","english, spanish",No,,,Yes,No,,descuento,descuento,2,ahorros,ahorro,ahorro,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp176,Male,27,Yes,"English, Spanish",1,2,2,Yes,elementary school,3,No,Yes,"USA, for life 27 years",descuento,descuento,2,ahorro,ahorro,ahorro,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp177,Male,20,Yes,"English, Spanish",,,,No,,,No,No,,descuento,descuento,2,Rebajado,rebajado,rebajado,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp178,Male,23,Yes,"English , Spanish",Spanish,"English , Spanish","English , Spanish",Yes,Elementary School,18 years,No,Yes,Canada for 3 months,descuento,descuento,2,caro,caro,caro,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp179,Female,29,Yes,"Spanish, English",Spanish,Spanish,Spanish and English,Yes,"elementary school, middle, high school and college",15,Yes,No,,descuento,descuento,2,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp180,Male,30,Yes,"spanish, english",spanish,spanish/english,spanish/english,No,,,Yes,Yes,"america, born and raised here",descuento,descuento,2,rebaja,rebaja,rebaja,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp181,Female,33,Yes,english and spanish,spanish,spanish and english,spanish and english,Yes,kindergarten was an ESOL class then I had regular classes,"I guess the one year and then just going to school, everything was in English",No,No,,descuento,descuento,2,comprar,comprar,comprar,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp182,Male,22,Yes,English Spanish Japanese,Spanish,Spanish English,Spanish English Japanese,Yes,elementary school and middle school,2 years,No,Yes,"United States, live there now, 12 years",descuento,descuento,2,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp183,Female,18,Yes,spanish and english ,spanish,spanish,spanish ,Yes,elementary school,3 years,No,Yes,America since I was 3 and I currently live here,descuento,descuento,2,words,word,word,noun,NA,NA,Eng,B,r2_sp_b9,discount,Span
sp184,Male,25,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",No,,,Yes,No,,descuento,descuento,2,Ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp185,Male,21,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,"Elementary, Middle and High School",Every year of school,No,No,,descuento,descuento,2,lugar,lugar,lugar,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp186,Male,22,Yes,"english, spanish",spanish,"spanish, english","spanish, english",Yes,elementary school ,15 years,No,No,,descuento,descuento,2,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp187,Female,35,Yes,English/ Spanish,English/Spanish,English/Spanish,English/Spanish,Yes,"High school,  college",15,Yes,Yes,America,descuento,descuento,2,Tiendas,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp188,Male,30,Yes,"English, Spanish",Spanish,Spanish and english,Spanish and english,No,,,Yes,No,,descuento,descuento,2,Ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp189,Female,24,Yes,"Spanish, English, Portuguese",Spanish,Spanish,Spanish,Yes,Elementary and middle school,8 years,Yes,No,,descuento,descuento,2,Accesible,accesible,accesible,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp190,Female,19,Yes,"Spanish, English",Spanish,english/Spanish,English/Spanish,No,,,No,No,,descuento,descuento,2,barato,barato,barato,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp191,Female,19,Yes,english and spanish,spanish,english and spanish,english and spanish,Yes,High school and college,"Umm, around 2 years",Yes,Yes,"United States, for 3 months",descuento,descuento,2,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp192,Female,26,Yes,English and Spanish,1,2,2,Yes,preschool,12,Yes,Yes,United States,descuento,descuento,2,venta,venta,venta,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp193,Male,25,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,Starting in primary school and every year until graduating high school.,about 15 years,Yes,Yes,"I live in the USA, have lived here my whole life (25 years)",descuento,descuento,2,compras,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp194,Female,24,Yes,English and Spanish ,spanish ,English and Spanish ,English and Spanish ,No,,,No,Yes,USA 22years ,descuento,descuento,2,dinero ,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp195,Female,23,Yes,English and Spanish,"English, Spanish","English, Spanish","English, Spanish",Yes,elementary,1 year,No,No,,descuento,descuento,2,reembolso,reembolso,reembolso,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp196,Male,21,Yes,english and spanish ,spanish,english,english,No,,,Yes,Yes,united states ,descuento,descuento,2,bajo,bajo,bajo,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp197,Male,22,Yes,english and spanish,spanish,english and spanish,english and spanish,No,,,Yes,No,,descuento,descuento,2,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp198,Male,20,Yes,"English, Spanish",Spanish,"Spanish, English","Spanish, English",Yes,"K-8, highschool, college",15,Yes,Yes,"United States, 20 years",descuento,descuento,2,compra,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp199,Male,28,Yes,"Spanish, English, Italian",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, Middle, and High School",12+ years,No,Yes,The United Kingdom for a week,descuento,descuento,2,quitar,quitar,quitar,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp150,Male,26,Yes,Spanish and English,Spanish,Spanish,Spanish,No,,,No,Yes,USA for about a year.,descuento,descuento,3,bueno,bueno,bueno,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp151,Female,32,Yes,English and Spanish,spanish,spanish,spanish,Yes,high school,5 years,No,Yes,"United States, I live here now",descuento,descuento,3,ahorro,ahorro,ahorro,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp152,Female,26,Yes,English Spanish ,English Spanish ,English Spanish,English Spanish,Yes,High school college,2 semesters,Yes,No,,descuento,descuento,3,Especiales ,especial,especial,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp153,Male,26,Yes,"English, Spanish",Spanish,Spanish,Spanish,Yes,"Middle, high school, college",10 years,Yes,No,,descuento,descuento,3,Comprar,comprar,comprar,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp154,Male,19,Yes,"English, Spanish ",2,,,Yes,high school,2 semesters,Yes,Yes,"Nevada, 10 years",descuento,descuento,3,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp155,Male,23,Yes,"English, Spanish, and French.",Spanish,Spanish and English,Spanish and English,No,,,No,No,,descuento,descuento,3,reduccion,reduccion,reduccioon,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp156,Female,28,Yes,"spanish, English, little French",spanish/english,spanish/english,spanish/english,Yes,elementary,2,No,No,,descuento,descuento,3,zapatos,zapato,zapato,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp157,Female,31,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,elementary school throughout college,96 semesters/16 years,No,Yes,"USA... I still live here, so almost 10 years",descuento,descuento,3,venta,venta,venta,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp158,Female,24,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,No,,descuento,descuento,3,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp159,Female,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,"Elementary, Middle School, High School, College",14 years,Yes,Yes,United States; I live here,descuento,descuento,3,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp160,Female,19,Yes,Spanish and English ,Spanish/ English,Spanish/ English,Spanish / English,Yes,High School,2,No,No,,descuento,descuento,3,Cosas,cosa,cosa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp161,Female,21,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,high school,7,No,Yes,USA all my life,descuento,descuento,3,banco,banco,banco,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp162,Male,22,Yes,"spanish, english",1,2,2,No,,,Yes,Yes,"mexico, 3 months",descuento,descuento,3,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp163,Female,25,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,descuento,descuento,3,bueno,bueno,bueno,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp164,Female,22,Yes,"English, Spanish ","English, Spanish ","English, Spanish ","English, Spanish ",Yes,high scool,4-Aug,No,No,,descuento,descuento,3,coupon,coupon,coupon,noun,NA,NA,Eng,B,r2_sp_b9,discount,Span
sp165,Male,22,Yes,English and Spanish,Spanish + English,English + Spanish,English + Spanish,Yes,"elementary, middle and high school","24 semesters/ (2 semesters per year until graduation, 12 grades)",Yes,No,,descuento,descuento,3,mercado,mercado,mercado,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp166,Male,22,Yes,English and Spanish,Spanish,Spanish,Spanish and English,Yes,When I started going to school,17 (regular school classes),No,No,,descuento,descuento,3,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp167,Female,25,Yes,"Spanish, English",Spanish,Spanish,Spanish,Yes,Elementary to college,My whole life.,No,No,,descuento,descuento,3,menos dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp168,Female,28,Yes,"English, Spanish",Spanish,"Spanish, English","Spanish, English",Yes,high school,4,Yes,No,,descuento,descuento,3,porcentaje,porcentaje,porcentaje,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp169,Female,22,Yes,English and Spanish,2,2,2,No,,,Yes,Yes,US and 3/4 of my life,descuento,descuento,3,cupon,cupon,cupoon,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp170,Female,19,Yes,English and Spanish,Spanish,English,English,Yes,High School ,2,Yes,Yes,"The U.S., I live there.",descuento,descuento,3,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp171,Female,28,Yes,"Spanish, English",Spanish,Spanish/English,Spanish/English,Yes,High School,2,No,No,,descuento,descuento,3,ropa ,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp172,Female,29,Yes,Spanish and English,2,2,2,Yes,Elementary to college,4,Yes,No,,descuento,descuento,3,menos,menos,menos,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp173,Female,22,Yes,2,Spanish/english,Spanish/english,spanish/english,Yes,Highschool and college,15,Yes,Yes,"America, 22 years",descuento,descuento,3,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp174,Male,22,Yes,"English, Spanish",Spanish/English,English/Spanish,English/Spanish,Yes,Highschool and College,1 semester every 2 years,Yes,No,,descuento,descuento,3,comprando,comprar,comprar,verb,NA,NA,NA,B,r2_sp_b9,discount,Span
sp175,Female,35,Yes,"english, spanish",spanish,"english, spanish","english, spanish",No,,,Yes,No,,descuento,descuento,3,cupon,cupon,cupoon,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp176,Male,27,Yes,"English, Spanish",1,2,2,Yes,elementary school,3,No,Yes,"USA, for life 27 years",descuento,descuento,3,barata,barata,barata,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp177,Male,20,Yes,"English, Spanish",,,,No,,,No,No,,descuento,descuento,3,Mitad,mitad,mitad,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp178,Male,23,Yes,"English , Spanish",Spanish,"English , Spanish","English , Spanish",Yes,Elementary School,18 years,No,Yes,Canada for 3 months,descuento,descuento,3,tienda,tienda,tienda,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp179,Female,29,Yes,"Spanish, English",Spanish,Spanish,Spanish and English,Yes,"elementary school, middle, high school and college",15,Yes,No,,descuento,descuento,3,barato,barato,barato,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp180,Male,30,Yes,"spanish, english",spanish,spanish/english,spanish/english,No,,,Yes,Yes,"america, born and raised here",descuento,descuento,3,compras,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp181,Female,33,Yes,english and spanish,spanish,spanish and english,spanish and english,Yes,kindergarten was an ESOL class then I had regular classes,"I guess the one year and then just going to school, everything was in English",No,No,,descuento,descuento,3,mercancia,mercancia,mercanciia,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp182,Male,22,Yes,English Spanish Japanese,Spanish,Spanish English,Spanish English Japanese,Yes,elementary school and middle school,2 years,No,Yes,"United States, live there now, 12 years",descuento,descuento,3,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp183,Female,18,Yes,spanish and english ,spanish,spanish,spanish ,Yes,elementary school,3 years,No,Yes,America since I was 3 and I currently live here,descuento,descuento,3,lie,to_lie,lie,verb,NA,NA,Eng,B,r2_sp_b9,discount,Span
sp184,Male,25,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",No,,,Yes,No,,descuento,descuento,3,Feliz,feliz,feliz,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp185,Male,21,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,"Elementary, Middle and High School",Every year of school,No,No,,descuento,descuento,3,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp186,Male,22,Yes,"english, spanish",spanish,"spanish, english","spanish, english",Yes,elementary school ,15 years,No,No,,descuento,descuento,3,dinero,dinero,dinero,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp187,Female,35,Yes,English/ Spanish,English/Spanish,English/Spanish,English/Spanish,Yes,"High school,  college",15,Yes,Yes,America,descuento,descuento,3,De compras,compra,compra,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp188,Male,30,Yes,"English, Spanish",Spanish,Spanish and english,Spanish and english,No,,,Yes,No,,descuento,descuento,3,Comida,comida,comida,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp189,Female,24,Yes,"Spanish, English, Portuguese",Spanish,Spanish,Spanish,Yes,Elementary and middle school,8 years,Yes,No,,descuento,descuento,3,Viejo,viejo,viejo,adjective,NA,NA,NA,B,r2_sp_b9,discount,Span
sp190,Female,19,Yes,"Spanish, English",Spanish,english/Spanish,English/Spanish,No,,,No,No,,descuento,descuento,3,ropa,ropa,ropa,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
sp191,Female,19,Yes,english and spanish,spanish,english and spanish,english and spanish,Yes,High school and college,"Umm, around 2 years",Yes,Yes,"United States, for 3 months",descuento,descuento,3,banco,banco,banco,noun,NA,NA,NA,B,r2_sp_b9,discount,Span
