Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,fresco,fresco,3,dulce,dulce,dulce,unclear,,,,Unique,r3_sp_1,fresh,Span
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",fresco,fresco,3,frio,frio,friio,unclear,,,,Unique,r3_sp_1,fresh,Span
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,fresco,fresco,3,Niño,nino,ninno,noun,,,,Unique,r3_sp_1,fresh,Span
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,fresco,fresco,3,Aire,aire,aire,noun,,,,Unique,r3_sp_1,fresh,Span
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,fresco,fresco,3,fuera,fuera,fuera,adverb,,,,Unique,r3_sp_1,fresh,Span
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,fresco,fresco,3,bebida,bebida,bebida,noun,,,,Unique,r3_sp_1,fresh,Span
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",fresco,fresco,3,comida,comida,comida,noun,,,,Unique,r3_sp_1,fresh,Span
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,fresco,fresco,3,pintura,pintura,pintura,noun,,,,Unique,r3_sp_1,fresh,Span
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,fresco,fresco,3,refresco,refresco,refresco,noun,,,,Unique,r3_sp_1,fresh,Span
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,fresco,fresco,3,Clima,clima,clima,noun,,,,Unique,r3_sp_1,fresh,Span
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,fresco,fresco,3,tibio,tibio,tibio,adjective,,,,Unique,r3_sp_1,fresh,Span
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,fresco,fresco,3,hierba,hierba,hierba,noun,,,,Unique,r3_sp_1,fresh,Span
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,fresco,fresco,3,otoño,otono,otonno,noun,,,,Unique,r3_sp_1,fresh,Span
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,fresco,fresco,3,lechuga,lechuga,lechuga,noun,,,,Unique,r3_sp_1,fresh,Span
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,fresco,fresco,3,fruta,fruta,fruta,noun,,,,Unique,r3_sp_1,fresh,Span
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,fresco,fresco,3,jugo,jugo,jugo,noun,,,,Unique,r3_sp_1,fresh,Span
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,fresco,fresco,3,aire,aire,aire,noun,,,,Unique,r3_sp_1,fresh,Span
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,borracho,borracho,1,estupido,estupido,estuupido,adjective,,,,Unique,r3_sp_2,drunk,Span
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,borracho,borracho,1,Tequilla,tequila,tequila,noun,,,,Unique,r3_sp_2,drunk,Span
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,borracho,borracho,1,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",borracho,borracho,1,Cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,borracho,borracho,1,Estupido,estupido,estuupido,adjective,,,,Unique,r3_sp_2,drunk,Span
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,borracho,borracho,1,ebrio,ebrio,ebrio,adjective,,,,Unique,r3_sp_2,drunk,Span
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,borracho,borracho,1,vergüenza,verguenza,verguuenza,noun,,,,Unique,r3_sp_2,drunk,Span
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,borracho,borracho,1,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",borracho,borracho,1,mamado,mamado,mamado,adjective,,,,Unique,r3_sp_2,drunk,Span
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,borracho,borracho,1,alcohl,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,borracho,borracho,1,Tequila,tequila,tequila,noun,,,,Unique,r3_sp_2,drunk,Span
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,borracho,borracho,1,Alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,borracho,borracho,1,típica,tipico,tiipico,adjective,,,,Unique,r3_sp_2,drunk,Span
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,borracho,borracho,1,ebrio,ebrio,ebrio,adjective,,,,Unique,r3_sp_2,drunk,Span
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",borracho,borracho,1,addicto,adicto,adicto,adjective,,,,Unique,r3_sp_2,drunk,Span
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,borracho,borracho,1,alcol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,borracho,borracho,1,bebida,bebida,bebida,noun,,,,Unique,r3_sp_2,drunk,Span
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,borracho,borracho,1,Tomado,tomado,tomado,adjective,,,,Unique,r3_sp_2,drunk,Span
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,borracho,borracho,1,flojo,flojo,flojo,adjective,,,,Unique,r3_sp_2,drunk,Span
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,borracho,borracho,1,Al cólico ,alcoholico,alcohoolico,adjective,,,,Unique,r3_sp_2,drunk,Span
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,borracho,borracho,1,Ciego,ciego,ciego,adjective,,,,Unique,r3_sp_2,drunk,Span
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,borracho,borracho,1,Cerbesa,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",borracho,borracho,1,Crapuloso,crapuloso,crapuloso,adjective,,,,Unique,r3_sp_2,drunk,Span
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,borracho,borracho,1,Alcholico,alcoholico,alcohoolico,adjective,,,,Unique,r3_sp_2,drunk,Span
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,borracho,borracho,1,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,borracho,borracho,1,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",borracho,borracho,1,tomar,tomar,tomar,verb,,,,Unique,r3_sp_2,drunk,Span
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,borracho,borracho,1,Malo,malo,malo,adjective,,,,Unique,r3_sp_2,drunk,Span
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,borracho,borracho,1,Bebida,bebida,bebida,noun,,,,Unique,r3_sp_2,drunk,Span
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,borracho,borracho,1,bebido,bebido,bebido,adjective,,,,Unique,r3_sp_2,drunk,Span
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,borracho,borracho,1,violencia,violencia,violencia,noun,,,,Unique,r3_sp_2,drunk,Span
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",borracho,borracho,1,sucio,sucio,sucio,adjective,,,,Unique,r3_sp_2,drunk,Span
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,borracho,borracho,1,Cerveza ,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,borracho,borracho,1,bebedor,bebedor,bebedor,unclear,,,,Unique,r3_sp_2,drunk,Span
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,borracho,borracho,1,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,borracho,borracho,1,mi papá,papa,papa,noun,,,,Unique,r3_sp_2,drunk,Span
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,borracho,borracho,1,vino,vino,vino,noun,,,,Unique,r3_sp_2,drunk,Span
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,borracho,borracho,1, alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,borracho,borracho,1,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,borracho,borracho,2,mal olor,olor,olor,noun,,,,Unique,r3_sp_2,drunk,Span
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,borracho,borracho,2,tequila,tequila,tequila,noun,,,,Unique,r3_sp_2,drunk,Span
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,borracho,borracho,2,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,borracho,borracho,2,mareado,mareado,mareado,adjective,,,,Unique,r3_sp_2,drunk,Span
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",borracho,borracho,2,shots,shot,shot,noun,,,Eng,Unique,r3_sp_2,drunk,Span
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,borracho,borracho,2,vagabundo,vagabundo,vagabundo,noun,,,,Unique,r3_sp_2,drunk,Span
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,borracho,borracho,2,tequila,tequila,tequila,noun,,,,Unique,r3_sp_2,drunk,Span
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",borracho,borracho,2,Hombre,hombre,hombre,noun,,,,Unique,r3_sp_2,drunk,Span
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,borracho,borracho,2,Vómito,vomito,voomito,noun,,,,Unique,r3_sp_2,drunk,Span
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,borracho,borracho,2,crapuloso,crapuloso,crapuloso,adjective,,,,Unique,r3_sp_2,drunk,Span
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,borracho,borracho,2,fuerte,fuerte,fuerte,adjective,,,,Unique,r3_sp_2,drunk,Span
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,borracho,borracho,2,vehiculo,vehiculo,vehiiculo,noun,,,,Unique,r3_sp_2,drunk,Span
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",borracho,borracho,2,pedo,pedo,pedo,noun,,,,Unique,r3_sp_2,drunk,Span
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,borracho,borracho,2,enbriagado,embriagado,embriagado,adjective,,,,Unique,r3_sp_2,drunk,Span
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,borracho,borracho,2,Cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,borracho,borracho,2,Vino,vino,vino,noun,,,,Unique,r3_sp_2,drunk,Span
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,borracho,borracho,2,molesta,molestar,molestar,verb,,,,Unique,r3_sp_2,drunk,Span
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,borracho,borracho,2,fiesta,fiesta,fiesta,noun,,,,Unique,r3_sp_2,drunk,Span
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,borracho,borracho,2,alcohol,alcohol,alcohol,noun,,,,Unique,r3_sp_2,drunk,Span
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,borracho,borracho,2,feliz,feliz,feliz,adjective,,,,Unique,r3_sp_2,drunk,Span
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,borracho,borracho,2,vino,vino,vino,noun,,,,Unique,r3_sp_2,drunk,Span
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",borracho,borracho,2,bolo,bolo,bolo,adjective,,,,Unique,r3_sp_2,drunk,Span
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,borracho,borracho,2,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,borracho,borracho,2,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,borracho,borracho,2,Cerrvesa,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,borracho,borracho,2,hombre,hombre,hombre,noun,,,,Unique,r3_sp_2,drunk,Span
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,borracho,borracho,2,Pelea ,pelea,pelea,noun,,,,Unique,r3_sp_2,drunk,Span
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,borracho,borracho,2,Malestar,malestar,malestar,noun,,,,Unique,r3_sp_2,drunk,Span
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,borracho,borracho,2,Tonto,tonto,tonto,adjective,,,,Unique,r3_sp_2,drunk,Span
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",borracho,borracho,2,Beodo,beodo,beodo,adjective,,,,Unique,r3_sp_2,drunk,Span
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,borracho,borracho,2,Cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,borracho,borracho,2,decepcion,decepcion,decepcioon,noun,,,,Unique,r3_sp_2,drunk,Span
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,borracho,borracho,2,fiesta,fiesta,fiesta,noun,,,,Unique,r3_sp_2,drunk,Span
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",borracho,borracho,2,vino,vino,vino,noun,,,,Unique,r3_sp_2,drunk,Span
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,borracho,borracho,2,Egoista,egosita,egosita,adjective,,,,Unique,r3_sp_2,drunk,Span
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,borracho,borracho,2,Fiesta,fiesta,fiesta,noun,,,,Unique,r3_sp_2,drunk,Span
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,borracho,borracho,2,cerveza,cerveza,cerveza,noun,,,,Unique,r3_sp_2,drunk,Span
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,borracho,borracho,2,triste,triste,triste,adjective,,,,Unique,r3_sp_2,drunk,Span
